Prepared: 03-MAR-2026 13:50 GMT,,,,,,,,,
MSN,Noun,Bulk Issue,Process Name,Local Process Name,Dist %,Max On Hand,Shop Code,Org Symbol,
8030PHM00390450,EPOCAST 1619 A US AND EPOCAST 1619 B US KIT,N,"Coating/painting, brush/roller",AEROSPACE SPECIALTY COATING TOUCH-UP,,3,467A-Z01,568 AMXS,
6850PHM00391899,POSTFLIGHT CHEMICAL CLEANING SOLUTION,N,"Grounds maintenance, NOC",GROUNDS MAINTENANCE *,,6,999B-Z72,72 ABW/CE/TRACE,
6850PHM00391899,POSTFLIGHT CHEMICAL CLEANING SOLUTION,N,"Equipment repair/prev. maint., NOC",EQUIPMENT MAINTENANCE *,,6,999B-Z72,72 ABW/CE/TRACE,
9150PHM00378151,"HYJET IV-A PLUS, AVIATION HYDRAULIC FLUID",N,"Lubricating, multiple operations",LUBRICANTS,,3,467A-Z01,568 AMXS,
9150PHM00381926,MOBIL DELVAC EXTREME 10W-30,N,"Vehicle repair, multiple operations",VEHICLE MAINTENANCE,,12,999A-Z26,72 LRS,
3439PHM00366495,"CARBON STEEL CUT WIRE SHOT, CCW14 IS 40-50 MESH-0.0139",N,"Abrasive blasting, NOC",NON-CHEMICAL DEPAINTING OF AIRCRAFT COMPONENTS,,60,032C-Z01,548 PMXS,
9150PHM00385524,"HYDRAULIC OIL, MILES HYTEX 46",N,"Lubricating, multiple operations",MHE MAINTENANCE,,50,083B-Z05*1,,
9150PHM00385524,"HYDRAULIC OIL, MILES HYTEX 46",N,"Vehicle maintenance, NOC",HYDRAULIC OIL,,50,083B-Z05*3,,
9150PHM00385524,"HYDRAULIC OIL, MILES HYTEX 46",N,"Equipment repair/prev. maint., NOC",EQUIPMENT LUBRICATION,,50,083B-Z05*3,,
9150PHM00385524,"HYDRAULIC OIL, MILES HYTEX 46",N,"Vehicle maintenance, NOC",HYDRAULIC OIL,,50,083B-Z05*2,,
3439PHM00364603,"STAINLESS COATED ELECTRODES, 3/32""",N,"Heat treating/hardening, multiple operations","HEAT TREATING/HARDENING, MULTIPLE OPERATIONS",,15,022A-Z01,MXSG,
7930PHM00366817,"STARRETT GRANITE SURFACE PLATE CLEANER, 30 WIPES",N,General housekeeping,GENERAL HOUSEKEEPING,,9,043F-Z06,PMXG,
6850PHM00383210,"BREEZE, WATER CONDITIONER, SURFACTANT",N,Lawn maintenance,HERBICIDES APPLIED BY CONTRACTOR,,30,999A-Z35,72 ABW,
8040PHM00364840,"MAGNOBOND 92-1-A AND MAGNOBOND 92-1-B, KIT",N,Aerospace NESHAP Adhesive Use,ADHESIVES,,3,999B-Z12,AMXS/MXDPAA,
8040PHM00380021,PRO-543 UNIVERSAL WALLCOVERING ADHESIVE,N,Adhering/bonding/sealing - all usages,ADHESIVE/SEALANT,,150,022A-Z6,MXSG,
9150PHM00380739,SHELL ROTELLA T5 15W-40,N,"Vehicle repair, multiple operations",VEHICLE MAINTENANCE,,12,999A-Z26,72 LRS,
6850PHM00379701,"HEAT TRANSFER FLUID, KOSTCHILL PG FG HTF 50/50",N,"Laboratory operations, NOC",LABORATORY OPERATIONS,,30,999A-Z14,72 LRS,
6810PHM00388730,"BTTX, 240 GRIT, ALUMINIUM OXIDE",N,"Abrasive blasting, NOC",NON-CHEMICAL DEPAINTING OF AIRCRAFT COMPONENTS,,80,048C-Z01,PMXG,
8010PHM00368164,TEC/SYSTEM MIXING COLOR UHS MONASTRAL RED,N,"Vehicle body repair, NOC",VEHICLE BODY PAINTING / REPAIR,,9,999A-Z26,72 LRS,
8030PHM00370043,"SEALANT, EPOXY, GENERAL PURPOSE, 7"" STICK, 6 EA, KIT",N,Adhering/bonding/sealing - all usages,ADHERING/BONDING/SEALING - ALL USAGES,100,18,150A-Z01,552 MXS,
8030016926210,"SEALING COMPOUND, GREEN, KC-46 AIRCRAFT",N,Adhering/bonding/sealing - all usages,ADHESIVE/SEALANT,,6,467A-Z01,568 AMXS,
8030PHM00383993,"PR 2001 B 2 PART A AND PR 2001 B 2 PART B, KIT",N,Adhering/bonding/sealing - all usages,ADHESIVE/SEALANT,,200,467A-Z01,568 AMXS,
6850015881720,"CLEANING COMPOUND, ACID, PIPELINE",N,"Cleaning, chemical, manual wiping","HAND WIPE CLEANING, AEROSPACE",,10,467A-Z01,568 AMXS,
7930PHM00383582,FREEZER CLEANER FP,N,"Administrative, NOC",VANWEY DINING HALL,,6,999B-Z80,FSS/FSVF,
8010PHM00381350,"PEARL TONE, FINE VIOLET MICA",N,"Vehicle body repair, NOC",VEHICLE BODY PAINTING / REPAIR,,6,999A-Z26,72 LRS,
8305PHM00381452,HEXPLY F161,N,Adhering/bonding/sealing - all usages,ADHESIVE/SEALANT,,5,467A-Z01,568 AMXS,
6850PHM00388809,STAR BRITE WINTERSAFE -46 C RV ANTIFREEZE,N,General housekeeping,GENERAL HOUSEKEEPING ACTIVITIES,,18,999A-Z26,72 LRS,
3439PHM00385281,"SUPERGLAZE 4043, .035""",N,"Heat treating/hardening, multiple operations","HEAT TREATING/HARDENING, MULTIPLE OPERATIONS",,75,022A-Z01,MXSG,
6810PHM00390265,ERIOCHROME BLACK T,N,Physical testing,METALS ANALYSIS,,30,054C-Z01,MXSG,
8010PHM00370927,"PAINT, COATING, IMPERIAL INTERIOR ACRYLIC SEMIGLOSS, WHITE",N,"Miscellaneous,  multiple operations",INTERIOR PAINTING WHITE ACRYLIC PAINT,,54,083B-Z05,,
8010PHM00370927,"PAINT, COATING, IMPERIAL INTERIOR ACRYLIC SEMIGLOSS, WHITE",N,"Miscellaneous,  multiple operations",INTERIOR PAINTING WHITE ACRYLIC PAINT,,54,083B-Z05*1,,
8010PHM00370927,"PAINT, COATING, IMPERIAL INTERIOR ACRYLIC SEMIGLOSS, WHITE",N,"Miscellaneous,  multiple operations",INTERIOR PAINTING WHITE ACRYLIC PAINT,,54,083B-Z05*3,,
6850PHM00383924,STABREX ST70,N,"Welding, gas tungsten arc welding (TIG)",TIG WELDING,,9,051F-Z01,548 PMXS,
8030PHM00389129,SHER-WOOD HI BILD LACQUER SANDING SEALER,N,"Coating/painting, multiple operations",NON-AEROSPACE SURFACE COATING,,3,022A-Z5,MXSG,
6850PHM00378896,"STARTING FLUID, FIVE STAR",N,"Vehicle repair, multiple operations",VEHICLE MAINTENANCE,,18,999A-Z26,72 LRS,
6830PHM00390270,NONFLAMMABLE GAS MIXTURE: NITROGEN 99.0001-99.9999% / OXYGEN 1-9999PPM,N,NOC,"MAINTENANCE, NOC",,30,051F-Z01,548 PMXS,
8040PHM00380575,LOCTITE 495,N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,,75,999B-Z61,72 ABW/CECOPM,
8040PHM00380575,LOCTITE 495,N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,,15,999B-Z34,,
8010PHM00388242,WB INDIGO BLUE,N,"Coating/painting, multiple operations",NON-AEROSPACE SURFACE COATING,,375,022A-Z5,MXSG,
6850PHM00362963,"CGCD10, 10 000 UG/ML CADMIUM",N,"Analysis, chemical",INFRARED ANALYSIS,,45,054C-Z01,MXSG,
5350PHM00362974,X PLASTIC MEDIA,N,"Cleaning/washing, enclosed washer",PARTS WASHER ZERO VOC,,24,617A-Z01,545 PMXS,
6850PHM00388791,NICKEL POWDER,N,"Miscellaneous,  multiple operations",MAINTENANCE NOC,,30,617A-Z01,545 PMXS,
8010PHM00387058,"FT220, FINISH 1 WASH SOLVENT",N,"Vehicle body repair, NOC",VEHICLE BODY PAINTING / REPAIR,,6,999A-Z26,72 LRS,
8010PHM00372056,"GREEN EPOXY PRIMER MIL-PRF-23377K TYPE I CLASS N, PART A & EPOXY HARDENER MIL-PRF-23377K TYPE I, KIT",N,"Coating/painting, spray - HVLP gun",073A-Z07 PRIMERS&TOPCOATS PAINTBOOTH (REPORTABLE),,3,073A-Z07,552 CMMXS,
5330013687208,"PACKING MATERIAL, GRAY, AIRCRAFT SEALANT, 1 IN WIDTH, CLASS 1",N,Adhering/bonding/sealing - all usages,ADHESIVE/SEALANT,100,125,391A-Z03,564 AMXS/MXDPAA,
8010PHM00378270,"LOCTITE EA 934NA AERO PART A QT, PART B 8 OZ- KIT",N,Adhering/bonding/sealing - all usages,ADHESIVE/SEALANT,,3,467A-Z01,568 AMXS,
6810PHM00373900,"S209-500, ACETIC ACID, SODIUM SALT TRIHYDRATE",N,Physical testing,LIQUID ANALYSIS,100,3,054C-Z01,MXSG,
6850PHM00373268,VINEGAR,N,"Housekeeping/janitorial, NOC",GENERAL HOUSEKEEPING,,15,604A-Z03,PMXG,
8040PHM00365195,ANCAMINE TEPA,N,Adhering/bonding/sealing - all usages,078E-Z02  ADHESIVE/SEALANT,,12,078E-Z02,553 CMMXS,
8010PHM00373679,"44Y022 BASE COMPONENT, YELLOW AND 44Y022CAT CURING SOLUTION COMPONENT, KIT",N,"Coating/painting, brush/roller",AEROSPACE PRIMER TOUCH-UP,,300,467A-Z01,568 AMXS,
9150PHM00365150,3-IN-ONE 100% PNEUMATIC TOOL OIL,N,"Lubricating, multiple operations",LUBRICATING,,60,022A-Z09,MXSG,
8030PHM00408944,545 THREAD SEALANT PNEUMATIC/HYDRAULIC FITTINGS,N,Adhering/bonding/sealing - all usages,"GENERAL ADHESIVE OR SEALANT USE, NON-AEROSPACE",,18,026B-Z04,MXSG,
6850PHM00397930,"SODIUM HYDROXIDE 50% DIA NSF, BULK",Y,"Water treatment, NOC",WATER TREATMENT,,12000,999B-Z66,72 ABW,
6850PHM00411159,STABREX ST70,N,HVAC repair & maintenance,WATER PROCESS LEVEL 2,,3,999A-Z46,72 ABW/CENPE,
6850PHM00409173,BUFFER SOLUTION PH 7.00,N,"Laboratory operations, NOC",LAB TESTING,,30,999B-Z66,72 ABW,
3439PHM00409278,"PAC125, METAL ALLOY POWDER",N,Plasma spraying,PLASMA SPRAYING,,96,048C-Z01,PMXG,
6850PHM00394455,"TRACE HARDNESS TEST, KIT",N,"HVAC, NOC",HEATING / AIR CONDITIONING,,72,999B-Z38,72 ABW/CECOAH,
6850016523044,"CLEANING COMPOUND,SOLVENT",N,"Cleaning/washing, flush cleaning",013A-Z02*1  AEROSPACE FLUSH CLEANING,,9,013A-Z02*1,551 CMMXS/MXDPBB,
6850PHM00398834,"FP-95A(M) SPRAYCAN, AEROSOL",N,"Non-destructive inspection/testing, NOC",FLUORESCENT PARTICLE INSPECTION,,30,337B-Z01*2,548 PMXS/MXDPF,
6830PHM00409586,"ACETYLENE, COMPRESSED GAS",N,Plasma spraying,PLASMA SPRAYING,,12,048C-Z01,PMXG,
6850PHM00418411,HARDNESS BUFFER SOLUTION,N,"Facility maintenance, NOC",FACILITY MAINTENANCE,,120,999B-Z36,72 ABW/CECOUF,
9150PHM00402692,HIGH TEMP ANTI SEIZE LUBRICANT,N,"Analysis, chemical",SAMPLE PREPARATION AND TESTING,,3,054D-Z01,MXSG,
9150PHM00410630,"PUNCH EASY, METALWORKING FLUID",N,"Lubricating, multiple operations",EQUIPMENT LUBRICATION,,60,999B-Z67,72 ABW/CECOUM,
6810PHM00410985,MAGNESIUM HYDROXIDE,N,Brazing,667A-Z01 BRAZING AEROSPACE,,3,667A-Z01,553 CMMXS,
6850PHM00393546,"BOILER WATER INTERNAL TREATMENT, NEXGUARD 22310",N,"HVAC, NOC",WATER PROCESS LEVEL 1,,15,999A-Z45,72 ABW/CENPE,
6850PHM00393546,"BOILER WATER INTERNAL TREATMENT, NEXGUARD 22310",N,"HVAC, NOC",WATER PROCESS LEVEL 1,,15,999A-Z46,72 ABW/CENPE,
9150PHM00393550,YORK OIL K (PL) 011 00533 000,N,HVAC repair & maintenance,MECHANICAL PROCESS LEVEL 1,,15,999A-Z45,72 ABW/CENPE,
9150PHM00393550,YORK OIL K (PL) 011 00533 000,N,HVAC repair & maintenance,MECHANICAL PROCESS LEVEL 1,,15,999A-Z46,72 ABW/CENPE,
6850PHM00393567,COOLING WATER TREATMENT,N,HVAC repair & maintenance,WATER PROCESS LEVEL 2,,15,999A-Z45,72 ABW/CENPE,
6850PHM00393597,NALCO 7360 MICROORGANISM CONTROL CHEMICAL,N,"HVAC, NOC",WATER PROCESS LEVEL 1,,15,999A-Z46,72 ABW/CENPE,
9150PHM00404145,VALVOLINE FULL SYNTHETIC PREMIUM PROTECTION SAE 10W-30 MOTOR OIL,N,Physical testing,METALS ANALYSIS,,21,054C-Z01,MXSG,
9150PHM00420237,"ENGINE OIL, 2-CYCLE, KTECH",N,"Roads and grounds maintenance, NOC",EQUIPMENT MAINTENANCE,,12,999B-Z72,72 ABW/CE/TRACE,
6810PHM00410012,221716 AMMONIUM OXALATE MONOHYDRATE,N,"Analysis, chemical",INFRARED ANALYSIS,,15,054C-Z01,MXSG,
9150PHM00398707,HYDROVANE FLUID FORCE HPO VANE LUBRICANT,N,"Equipment repair/prev. maint., NOC",PM/RM OF EQUIPMENT,,36,025A-Z01,OC-ALC,
8010PHM00410956,"MIL-PRF-22750G TYPE II HIGH SOLIDS EPOXY TOPCOAT 12246 & EPOXY CATALYST, KIT",N,"Coating/painting, spray - HVLP gun",074I-Z05 PRIMERS&TOPCOATS IN BOOTH (REPORTABLE),,3,074I-Z05,551 CMMXS,
8040017024715,RESIN EPOXY,N,"Coating/painting, brush/roller",AEROSPACE SPECIALTY COATING TOUCH-UP,,18,467A-Z01,568 AMXS,
6830PHM00399906,"NITROGEN, COMPRESSED GAS, INDUSTRIAL GRADE, CGA-580",N,HVAC repair & maintenance,MECHANICAL PROCESS LEVEL 1,,9,999A-Z44,72 ABW/CENPE,
6520PHM00406666,"DUAL-CURE RESIN CEMENT, KIT",N,"Medical, general or operations",PATIENT CARE,,3,093A-Z02,72 MDG/SGD,
3426PHM00412205,"LEAD METAL, LEAD CAST METAL RODS, 1.5"" X 3'",N,"Metal maching, multiple operations",076B-Z02 LEAD MACHINING,,3,076B-Z02,550 CMMXS,
9150PHM00399887,"PERFORMANCE PLUS FULL SYNTHETIC MOTOR OIL, 5W-30",N,"Vehicle repair, multiple operations",VEHICLE MAINTENANCE,,9,999A-Z26,72 LRS,
8010PHM00416904,GRAY METAL PRIMER,N,"Coating/painting, brush/roller","PAINTING, HOUSEKEEPING",,36,999B-Z73,72 ABW,
8040PHM00400287,"SCOTCH SELF-FUSING, SILICONE RUBBER ELECTRICAL TAPE 70",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,,120,999B-Z34,,
6850PHM00401882,CANTESCO DEVELOPER D101 - NONAQUEOUS WET,N,"Metals treatment, NOC",METALS TREATMENT,,72,999B-Z67,72 ABW/CECOUM,
8040PHM00407661,805-70A PART A & 805-70B PART B KIT,N,Adhering/bonding/sealing - all usages,ADHESIVE/SEALANTS,,10,540F-Z02,SMXG,
6810PHM00403560,LITHIUM NITRATE,N,Physical testing,METALS ANALYSIS,,30,054C-Z01,MXSG,
6850PHM00400424,"PENETRANT INSPECTION CLEANER, E-59A",N,"Non-destructive inspection/testing, NOC",FLUORESCENT PARTICLE INSPECTION,,20,337B-Z01*2,548 PMXS/MXDPF,
6850PHM00405921,METCO 1707A,N,Plasma spraying,PLASMA SPRAYING,,45,048C-Z01,PMXG,
9150PHM00392598,"LUBRICANT, REMOVES AND PROTECTS FROM CORROSION, WD-40 MULTI-USE PRODUCT AEROSOL",N,HVAC repair & maintenance,MECHANICAL PROCESS LEVEL 2,,15,999A-Z45,72 ABW/CENPE,
7930PHM00408005,EXCELSIOR ALL PURPOSE NEUTRAL CLEANER,N,"Cleaning, chemical, multiple operations",FACILITY MAINTENANCE-CLEANING (FLUIDS/SOLVENTS),,18,022A-Z09,MXSG,
9150PHM00394441,"MULTI-PURPOSE LUBRICANT, AEROSOL",N,"Equipment repair/prev. maint., NOC",PM/RM OF EQUIPMENT,,6,025A-Z01,OC-ALC,
6850PHM00394442,"POTASSIUM HYDROXIDE, 45% (W/W), TECHNICAL GRADE",N,"Electroplating, dip tank",ELECTROPLATING/COATING DIP TANKS (NON-CHROME),,25,047E-Z01,PMXG,
8010PHM00395513,"T70FT5, SHER-WOOD PRO HI-BILD LACQUER - SEMI-GLOSS",N,"Coating/painting, multiple operations",NON-AEROSPACE SURFACE COATING,,375,022A-Z5,MXSG,
9150PHM00409663,"LUBE-MATIC WIRE KLEENER AND LUBRICANT - 3.75 OZ, NO. 007040 (ITEM# 1008301)",N,"Equipment repair/prev. maint., NOC",EQUIPMENT LUBRICATION,,3,083B-Z05*2,,
6840PHM00409796,"HERBICIDE, KOMEEN DESCEND",N,"Pest control, multiple operations","SERVICE, NOC",,72,111B-Z02,72 SPTG/SV,
6850PHM00406889,"WS-8020 B-2, PREMIXED AND FROZEN",N,Adhering/bonding/sealing - all usages,ADHESIVE/SEALANT,,36,015I-Z01,565 AMXS,
9150PHM00419052,SPINDLE LUBE ISO VG 46 HYPERCLEAN 15/13/10 4406,N,"Lubricating, multiple operations",077A-Z01 LUBRICANTS,,12,077A-Z01,553 CMMXS,
3439PHM00393468,"NICKEL AND NICKEL ALLOY BARE WIRES, UNIVERSAL 62 ERNICRFE-5 (MODIFIED), WELD WIRE AMS 5679 .062 X 36",N,"Heat treating/hardening, multiple operations",080C-Z01 WELDING,,9,080C-Z01,553 CMMXS,
6850PHM00393510,"NEXGUARD 22350, BOILER TREATMENT",N,"HVAC, NOC",WATER PROCESS LEVEL 1,,15,999A-Z46,72 ABW/CENPE,
8010PHM00417763,"MINWAX WATER-BASED HELMSMAN URETHANE SATIN, CLEAR",N,Staining,STAINING,,9,999B-Z73,72 ABW,
8010PHM00405610,"TOUCH-UP PAINT, MIL-DTL-64159B TYPE II/III  37875 AIRCRAFT WHITE & CATALYST, KIT",N,"Coating/painting, brush/roller",074I-Z05 NON-AEROSPACE COATINGS,,15,074I-Z05,551 CMMXS,
3439PHM00396173,"DC GOUGING COPPERCLAD ELECTRODES 1/4""X12"" 50 COUNT",N,"Welding, NOC",WELDING / SOLDERING / BRAZING,,150,999B-Z67,72 ABW/CECOUM,
5350PHM00416676,"STANDARD BASE, 38 SERIES: GRIT 320",N,Preventive maintenance,"064A-Z01 MISCELLANEOUS, NOC",,6,064A-Z01,552 CMMXS,
8010PHM00422932,"RO SURE COLOR GAL 2PK SGLS - BLACK, 380228",N,"Coating/painting, brush/roller",PAINTING PROJECT,,36,083B-Z05*3,,
7930PHM00401784,DESCALER AND CLEANER,N,HVAC repair & maintenance,MECHANICAL PROCESS LEVEL 1,,30,999A-Z44,72 ABW/CENPE,
8010PHM00420482,"AERODUR 5000 MILITARY AIRCRAFT GLOSS TC ECM-G-6515 & X-501_CURING SOLUTION, GRAY, KIT",N,"Coating/painting, Aerospace NESHAP - spray",AEROSPACE TOPCOAT IN PAINT DOCK,,6,008A-Z01,569 AMXS/MXDPAB,
8040PHM00418755,"FLOWGUARD GOLD MEDIUM YELLOW ALL WEATHER ONE-STEP CPVC CEMENT WITH UV INDICATOR , 31911",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,,36,999B-Z36,72 ABW/CECOUF,
6840PHM00398244,"INSECTICIDE, PT WASP-FREEZE II WASP & HORNET INSECTICIDE, AEROSOL",N,"Facility maintenance, NOC",FACILITY MAINTENANCE,,60,999B-Z38,72 ABW/CECOAH,
9150PHM00407057,"IR ALL SEASON, LUBRICANT",N,"Lubricating, multiple operations",LUBRICATION,,120,999B-Z61,72 ABW/CECOPM,
8010017128672,"EPOXY PRIMER COATING, GREEN, SEMI-GLOSS, KIT",N,"Coating/painting, brush/roller",AEROSPACE PRIMER TOUCH-UP,,9,467A-Z01,568 AMXS,
5350PHM00406092,"WHITE FUSED ALUMINUM OXIDE, GRINDING, BLASTING, #60",N,"Abrasive blasting, NOC",NON-CHEMICAL DEPAINTING OF AIRCRAFT COMPONENTS,,85,048C-Z01,PMXG,
8010PHM00410572,"CORE AND MOLD COATING, ADVANTAGE W-6201/M",N,"Industrial, NOC",673A-Z04 BINDERJET SAND PRINTING,,7,673A-Z04,76 CMXG/MXDER,
8010PHM00415590,"PROMAR 200 ZERO VOC INTERIOR LATEX EG-SHEL ULTRADEEP BASE, 6505 ATMOSPHERIC",N,"Coating/painting, multiple operations",NON-AEROSPACE SURFACE COATING,,15,022A-Z5,MXSG,
8010PHM00415692,"ARM144 PART A AND 144X PART B, WHITE KIT",N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,,72,999B-Z33,72 ABW/CECOS,
9150PHM00393601,MYSTIK JT-6 HI-TEMP GREASE NLGI NO. 1.5,N,HVAC repair & maintenance,MECHANICAL PROCESS LEVEL 1,,15,999A-Z44,72 ABW/CENPE,
8010PHM00405393,ROCKHARD CLEAR STOVING ENAMEL MAGNESIUM SEALANT,N,"Coating/painting, spray - HVLP gun",AEROSPACE SURFACE COATING,,9,049D-Z01,548 PMXS/MXDRDB,
8010PHM00410401,MINWAX FAST-DRYING POLYURETHANE CLEAR SEMI-GLOSS,N,"Coating/painting, brush/roller",PAINTING PROJECT,,18,083B-Z05*1,,
9150PHM00400509,"WD-40 SPECIALIST FAST-ACTING PENETRANT SPRAY, AEROSOL",N,"Vehicle repair, multiple operations",VEHICLE MAINTENANCE,,12,999A-Z26,72 LRS,
3439PHM00403175,IRON BASED WELDING POWDER,N,"Welding, gas tungsten arc welding (TIG)",TIG WELDING,,12,051F-Z01,548 PMXS,
8040PHM00400425,ACRYLIC SEAMING ADHESIVE,N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,,30,999B-Z33,72 ABW/CECOS,
9150PHM00400550,SYNTHETIC GREASE,N,"Lubricating, multiple operations",LUBRICANTS,,3,540F-Z02,SMXG,
9150PHM00400550,SYNTHETIC GREASE,N,"Lubricating, multiple operations","GENERAL MECHANICAL REPAIR, LUBRICANT USE",,36,026B-Z04,MXSG,
6850PHM00399166,POST EMULSIFIABLE FLUORESCENT PENETRANT,N,"Non-destructive inspection/testing, NOC",FLUORESCENT PARTICLE INSPECTION,,18,337B-Z01,PMXG,
9150PHM00400972,VACUUM PUMP LUBRICANT,N,"Lubricating, multiple operations",056A-Z01 LUBRICANTS,,3,056A-Z01,550 CMMXS,
8030PHM00406805,MAPESIL T PLUS,N,Adhering/bonding/sealing - all usages,USE OF SEALANTS AND ADHESIVES,,72,999B-Z33,72 ABW/CECOS,
8010PHM00399616,"1296-1700, SUPER MET-AL METAL TIP MARKER, NEON ORANGE",N,"Coating/painting, brush/roller",MARKING,,18,632B-Z01,544 PMXS,
6810PHM00403570,"CALCIUM OXIDE, PURATRONIC",N,Physical testing,METALS ANALYSIS,,15,054C-Z01,MXSG,
3439PHM00408095,"GAS METAL ARC WELDING (GMAW) STAINLESS WIRE, 1/8"" X 36""",N,"Welding, NOC",WELDING / SOLDERING / BRAZING,,6,999A-Z26,72 LRS,
9150PHM00393316,MOLYKOTE HIGH VACUUM GREASE,N,"Laboratory operations, NOC",LABORATORY OPERATIONS,,3,999A-Z14,72 LRS,
8040PHM00415700,"3M SCOTCH-WELD STRUCTURAL ADHESIVE PRIMER EC-1660 (5% SOLIDS), 7100103387",N,"Coating/painting, spray - HVLP gun",078E-Z08 PRIMERS AND TOPCOATS IN BOOTH (REPORTABLE,,9,078E-Z08,553 CMMXS,
8030PHM00404561,PS 870 C 48 (MF),N,Adhering/bonding/sealing - all usages,ADHESIVE/SEALANT,,375,391A-Z03,564 AMXS/MXDPAA,
6850PHM00396811,CENTERLINE COLD SPRAY FEEDSTOCK POWDER ALUMINUM ALLOY,N,Plasma spraying,PLASMA SPRAYING,,10,048C-Z01,PMXG,
6850PHM00393509,"NALSPERSE 73550, DISPERSANT AND DETERGENT",N,HVAC repair & maintenance,WATER PROCESS LEVEL 2,,15,999A-Z45,72 ABW/CENPE,
6850PHM00408409,"SW-3 OZZYJUICE TRUCK GRADE DEGREASING SOLUTION, NO. 14720 (ITEM# 1005005)",N,"Facility maintenance, multiple operations","SOLVENT USAGE FOR FACILITY MAINTENANCE, WAREHOUSIN",,3,025D-Z01,776 MXSS,
8030PHM00417676,NEVER-SEEZ REGULAR GRADE COMPOUND SERIES,N,"Equipment repair/prev. maint., NOC",PM/RM OF EQUIPMENT,,3,025D-Z01,776 MXSS,
6850PHM00405227,"ULTRACUR3D EL 4000 B, RESIN, BLACK",N,NOC,673A-Z01 STEREOLITHOGRAPHY (SLA),,12,673A-Z01,76 CMXG,
9150PHM00407736,"DRIVE TRAIN OIL, SAE 30W",N,"Vehicle repair, multiple operations",VEHICLE MAINTENANCE,,6,999A-Z26,72 LRS,
6850PHM00422188,"ACTIVATED ALUMINA, H02600056",N,"Analysis, chemical",INFRARED ANALYSIS,,15,054C-Z01,MXSG,
8030PHM00422226,ACOUSTICAL SEALANT,N,"Structure fabrication/renovation, multiple operations","SEALANTS, ADHESIVE, PREP",,72,999B-Z73,72 ABW,
3439PHM00414483,"CARBON STEEL CUT WIRE SHOT, #20, 0.020"" / 0.50 MM, S-170",N,"Abrasive blasting, NOC",NON-CHEMICAL DEPAINTING OF AIRCRAFT COMPONENTS,,30,032C-Z01,548 PMXS,
6850PHM00418956,LOCTITE 3D MED413 CLEAR,N,NOC,673A-Z01 STEREOLITHOGRAPHY (SLA),,9,673A-Z01,76 CMXG,
9150PHM00419203,"P3410204, SKYDROL LD4 FIRE RESISTANT HYDRAULIC FLUID",N,"Lubricating, multiple operations",LUBRICANTS,,6,467A-Z01,568 AMXS,
8010PHM00417294,"PPGU83-410 PPG PAINTS TIMELESS INTERIOR SATIN PURE WHITE BASE 1, 00394045",N,"Coating/painting, brush/roller",PAINTING PROJECT,,18,083B-Z05*3,,
6850PHM00401274,"SCREW TYPE LUBRICANT/SEALANT, SIZE C",N,"Plumbing, multiple operations",LUBRICATION,,225,999B-Z36,72 ABW/CECOUF,
6850PHM00409861,"PASA-JELL 105, CLEANER",N,"Equipment repair/prev. maint., NOC","078E-Z02 MAINTENANCE, NOC",,9,078E-Z02,553 CMMXS,
6510PHM00396092,"NON256145, CURAD STERILE IODOFORM PACKING STRIP, 1/4"" X 5 YARD",N,"Medical, general or operations",PATIENT CARE,,3,277K-Z01,72 AMDS/SGPB,
6505PHM00395922,ISOFLO ANESTHETIC AGENT,N,"Dental, general",PATIENT CARE,,3,093A-Z02,72 MDG/SGD,
6850PHM00415834,PURASOLV EL,N,"Cleaning/washing, flush cleaning",075A-Z04 FLUSH CLEANING AEROSPACE (REPORTABLE),,6,075A-Z04,552 CMMXS,
8010PHM00398424,"MIL-DTL-64159B TYPE II 33446 TAN, TYPE II CATALYST, AND DEIONIZED WATER KIT",N,"Coating/painting, Aerospace NESHAP - spray",AEROSPACE SPECIALTY COATINGS IN PAINT DOCK,,6,008A-Z01,569 AMXS/MXDPAB,
6850PHM00398403,ELECTROLYTE FORMULA F10,N,"Lubricating, multiple operations",LUBRICANT,,3,999B-Z02,76 PMXG,
6850017056812,HEAT TRANSFER FLUID,N,NOC,MAINTENANCE NOC,,30,201B-Z01,566 AMXS,
6505PHM00396061,ARZOL SILVER NITRATE APPLICATORS,N,"Medical, general or operations",PATIENT CARE,,3,277K-Z01,72 AMDS/SGPB,
3439PHM00410966,"LEAD WIRE 1/8"" DIAMETER 50 FT",N,"Welding, multiple operations","WELDING, AEROSPACE",,30,047E-Z01,PMXG,
9150PHM00402158,NATIONAL VACUUM PUMP OIL,N,HVAC repair & maintenance,MECHANICAL PROCESS LEVEL 1,,6,999A-Z45,72 ABW/CENPE,
6850PHM00403308,CCS-4,N,"Analysis, chemical",INFRARED ANALYSIS,,21,054C-Z01,MXSG,
3439PHM00411168,"PAC906W, METAL ALLOY POWDER / WIRE",N,Plasma spraying,PLASMA SPRAYING,,30,045G-Z02,PMXG,
